,local_unique_id,address,Country,lat,lng,coordinate_type,living_area,price,currency,title,type,offer_type,url
12081,1777548892,"Myslíkova, Praha 2 - Nové Město",CZ,50.077646671180105,14.416952744917701,line,99.0,45000.0,CZK,Pronájem bytu 3+kk 99 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-nove-mesto-myslikova/1777548892
12083,1779088476,"Sokolská třída, Ostrava - Moravská Ostrava",CZ,49.850231944444,18.281068611111,point,55.0,6700.0,CZK,Pronájem bytu 2+1 55 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/ostrava-moravska-ostrava-sokolska-trida/1779088476
12084,1777106780,"třída Generála Píky, Brno - Černá Pole",CZ,49.2183722018909,16.617215719202303,line,46.0,12900.0,CZK,Pronájem bytu 2+kk 46 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/brno-cerna-pole-trida-generala-piky/1777106780
12085,1777749852,"Francouzská, Kladno - Kročehlavy",CZ,50.12947451443221,14.1188828540352,line,33.0,8000.0,CZK,Pronájem bytu 2+kk 33 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/kladno-krocehlavy-francouzska/1777749852
12086,1778147164,"Ostravská, Olomouc - Hodolany",CZ,49.5893973158,17.2855088583,point,40.0,16000.0,CZK,Pronájem bytu 2+kk 40 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/olomouc-hodolany-ostravska/1778147164
12090,1779215452,"Ukrajinská, Ostrava - Poruba",CZ,49.8239484384731,18.1914529349613,line,39.0,10500.0,CZK,Pronájem bytu 1+kk 39 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/ostrava-poruba-ukrajinska/1779215452
12091,1779809372,"Erbenova, Havířov - Město",CZ,49.776357777777996,18.438934166667,point,68.0,7700.0,CZK,Pronájem bytu 3+1 68 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/havirov-mesto-erbenova/1779809372
12095,1780248412,"Na struze, Praha 1 - Nové Město",CZ,50.0796547,14.415027599999998,point,72.0,21000.0,CZK,Pronájem bytu 2+kk 72 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-nove-mesto-na-struze/1780248412
12096,1781415516,"Na Letné, Náchod",CZ,50.4103762502435,16.1561690272793,point,39.0,8000.0,CZK,Pronájem bytu 1+kk 39 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/nachod-nachod-na-letne/1781415516
12097,1779330908,"Liberec - Liberec I-Staré Město, okres Liberec",CZ,50.7699973054204,15.058449101059301,polygon,135.0,18000.0,CZK,Pronájem bytu 3+kk 135 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/liberec-liberec-i-stare-mesto-/1779330908
12098,1781292892,"Křivatcová, Praha 5 - Zličín",CZ,50.0632093161695,14.290915604686804,line,51.0,13500.0,CZK,Pronájem bytu 2+kk 51 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-zlicin-krivatcova/1781292892
12100,1779924828,"Čenětická, Praha 4 - Chodov",CZ,50.04277316656201,14.498676701984401,line,81.0,18900.0,CZK,Pronájem bytu 3+kk 81 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-chodov-ceneticka/1779924828
12101,1782333020,"Mádrova, Praha 4 - Modřany",CZ,50.0110545546959,14.4183509687996,line,76.0,15500.0,CZK,Pronájem bytu 3+kk 76 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-modrany-madrova/1782333020
12102,1782153052,"Spojovací, Milovice - Mladá",CZ,50.22625648339379,14.86252873708,point,61.0,9500.0,CZK,Pronájem bytu 2+1 61 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/milovice-mlada-spojovaci/1782153052
12103,1782849372,"Chodovská, Praha 4 - Michle",CZ,50.05318870000001,14.474171400000001,point,21.0,8000.0,CZK,Pronájem bytu 1+kk 21 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-michle-chodovska/1782849372
12104,1780653148,"Sídliště 6. května, Zubří",CZ,49.4662245187429,18.0869705120333,line,28.0,6300.0,CZK,Pronájem bytu 1+kk 28 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/zubri-zubri-sidliste-6--kvetna/1780653148
12109,1780456540,"Makovského, Praha 6 - Řepy",CZ,50.065799999990006,14.3023,point,42.0,10400.0,CZK,Pronájem bytu 2+kk 42 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-repy-makovskeho/1780456540
12110,1779769180,"Kaznějovská, Plzeň - Bolevec",CZ,49.777997893972504,13.374573345571301,line,69.0,11000.0,CZK,Pronájem bytu 3+1 69 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/plzen-bolevec-kaznejovska/1779769180
12111,1780005980,"V zahradách, Praha 8 - Libeň",CZ,50.1152892025,14.472818876500002,point,70.0,15500.0,CZK,Pronájem bytu 2+1 70 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-liben-v-zahradach/1780005980
12113,1778159452,"Lázeňská, Praha 1 - Malá Strana",CZ,50.0866658878925,14.4058118806694,line,64.0,15000.0,CZK,Pronájem bytu 2+kk 64 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-mala-strana-lazenska/1778159452
12114,1781050460,"Popská, Opava - Město",CZ,49.93756717095661,17.9011977694619,line,30.0,5600.0,CZK,Pronájem bytu 1+kk 30 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/opava-mesto-popska/1781050460
12116,1782923100,"Pražská, Kostelec nad Černými lesy",CZ,49.99385644061971,14.857737904846196,point,20.0,4500.0,CZK,Pronájem bytu 1+kk 20 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/kostelec-nad-cernymi-lesy-kostelec-nad-cernymi-lesy-prazska/1782923100
12117,1782931292,"Pod novým lesem, Praha 6 - Veleslavín",CZ,50.093087970700594,14.3652527073991,point,60.0,19000.0,CZK,Pronájem bytu 2+kk 60 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-veleslavin-pod-novym-lesem/1782931292
12124,1783254620,"Malátova, Praha 5 - Smíchov",CZ,50.07777700000001,14.407931,point,112.0,29500.0,CZK,Pronájem bytu 3+kk 112 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-smichov-malatova/1783254620
12127,1784327260,"Skalice, okres Hradec Králové",CZ,50.2763715723279,15.872029090716401,polygon,44.0,8000.0,CZK,Pronájem bytu 1+1 44 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+1/skalice-skalice-/1784327260
12130,1785909084,"Holečkova, Praha 5 - Košíře",CZ,50.07384872436521,14.394280433654801,point,80.0,35000.0,CZK,Pronájem bytu 3+kk 80 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-kosire-holeckova/1785909084
12132,1785572444,"Březinova, Praha - Karlín",CZ,50.0935945818099,14.456472650975805,line,39.0,14000.0,CZK,Pronájem bytu 2+kk 39 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-karlin-brezinova/1785572444
12134,1782730588,"Česká Třebová, okres Ústí nad Orlicí",CZ,49.901883949750605,16.4472795788083,polygon,25.0,7000.0,CZK,Pronájem bytu 1+kk 25 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/ceska-trebova--/1782730588
12136,1782889564,"Studentská, Plzeň - Bolevec",CZ,49.7754188179282,13.3578539871759,line,115.0,16000.0,CZK,Pronájem bytu 3+kk 115 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/plzen-bolevec-studentska/1782889564
12137,1784253532,"Divadelní, Praha 1 - Staré Město",CZ,50.082617419608795,14.4139722847684,point,150.0,40000.0,CZK,Pronájem bytu 3+1 150 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-stare-mesto-divadelni/1784253532
12138,1785757532,"Podle Kačerova, Praha 4 - Michle",CZ,50.0448985026423,14.4661073250685,point,39.0,12500.0,CZK,Pronájem bytu 2+kk 39 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-michle-podle-kacerova/1785757532
12142,1786404700,"Ostrovní, Praha 1 - Nové Město",CZ,50.080643,14.416807999999998,point,67.0,23000.0,CZK,Pronájem bytu 2+kk 67 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-nove-mesto-ostrovni/1786404700
12143,1786531676,"Masarykova, Mariánské Lázně",CZ,49.9772756615546,12.7056357294644,line,55.0,13500.0,CZK,Pronájem bytu 2+kk 55 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/marianske-lazne-marianske-lazne-masarykova/1786531676
12147,1784074076,"Varšavská, Praha 2 - Vinohrady",CZ,50.072678,14.439453,point,46.0,16200.0,CZK,Pronájem bytu 1+kk 46 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-vinohrady-varsavska/1784074076
12148,1784643420,"Nerudova, Tábor",CZ,49.4132091534758,14.6727919738924,point,116.0,11500.0,CZK,Pronájem bytu 3+kk 116 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/tabor-tabor-nerudova/1784643420
12151,1787599964,"Šípková, Ústí nad Labem - Severní Terasa",CZ,50.6820571203485,14.032954819060599,point,34.0,14600.0,CZK,Pronájem bytu 1+1 34 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+1/usti-nad-labem-severni-terasa-sipkova/1787599964
12156,1786867548,"Pellicova, Brno - Brno-střed",CZ,49.1926007667212,16.5986165834619,line,80.0,18500.0,CZK,Pronájem bytu 3+1 80 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/brno-brno-stred-pellicova/1786867548
12157,1787993180,"Budějovická, Praha 4 - Krč",CZ,50.0483255041191,14.443327074765902,point,75.0,19000.0,CZK,Pronájem bytu 3+1 75 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-krc-budejovicka/1787993180
12160,1786412892,"Čs. armády, Chrudim - Chrudim IV",CZ,49.94738605752911,15.788573937313002,line,75.0,14000.0,CZK,Pronájem bytu 3+1 75 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/chrudim-chrudim-iv-cs--armady/1786412892
12163,1788219228,"Klimentská, Praha 1 - Nové Město",CZ,50.0920892591067,14.4304213828917,line,105.0,25999.0,CZK,Pronájem bytu 4+1 105 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/4+1/praha-nove-mesto-klimentska/1788219228
12164,1789271900,"Erbenova, Havířov - Město",CZ,49.7763175,18.439155277778,point,52.0,5750.0,CZK,Pronájem bytu 2+1 52 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/havirov-mesto-erbenova/1789271900
12166,1790934876,"Ortenovo náměstí, Praha 7 - Holešovice",CZ,50.1098403930664,14.4482898712158,point,56.0,14000.0,CZK,Pronájem bytu 2+1 56 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-holesovice-ortenovo-namesti/1790934876
12168,1791786844,"Bojasova, Praha 8 - Kobylisy",CZ,50.1314748531351,14.4653342206733,point,47.0,15000.0,CZK,Pronájem bytu 2+kk 47 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-kobylisy-bojasova/1791786844
12172,1790676060,"Hanusova, Praha 4 - Michle",CZ,50.048970000000004,14.4447308333,point,38.0,11500.0,CZK,Pronájem bytu 1+kk 38 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-michle-hanusova/1790676060
12176,1788718940,"Blšany u Loun, okres Louny",CZ,50.3469803926669,13.8526462242563,polygon,55.0,11000.0,CZK,Pronájem bytu 2+1 55 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/blsany-u-loun-blsany-u-loun-/1788718940
12178,1792515164,"Třebohostická, Praha 10 - Strašnice",CZ,50.076580692869605,14.5107135378229,point,29.0,6900.0,CZK,Pronájem bytu 1+kk 29 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-strasnice-trebohosticka/1792515164
12179,1791024732,"Polská, Praha 2 - Vinohrady",CZ,50.0784188124383,14.4433616422342,line,138.0,75000.0,CZK,Pronájem bytu 3+kk 138 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-vinohrady-polska/1791024732
12180,1789312092,"Husova, Jindřichův Hradec - Jindřichův Hradec II",CZ,49.147452522310495,15.001048166959,point,42.0,9000.0,CZK,Pronájem bytu 1+kk 42 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/jindrichuv-hradec-jindrichuv-hradec-ii-husova/1789312092
12181,1793134428,"Petra Bezruče, Luby",CZ,50.248221493900004,12.4074212715,point,45.0,9000.0,CZK,Pronájem bytu 2+kk 45 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/luby-luby-petra-bezruce/1793134428
12182,1788952156,"Senovážné náměstí, Praha 1 - Nové Město",CZ,50.085617378844006,14.4293221250995,line,82.0,28000.0,CZK,Pronájem bytu 2+kk 82 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-nove-mesto-senovazne-namesti/1788952156
12187,1793986140,"Opletalova, Praha 1 - Nové Město",CZ,50.082405779037714,14.4315091934462,point,20.0,18000.0,CZK,Pronájem bytu 1+kk 20 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-nove-mesto-opletalova/1793986140
12191,1794350172,"Havlínova, Praha 8 - Kobylisy",CZ,50.1301004049316,14.446341441819301,point,75.0,13000.0,CZK,Pronájem bytu 3+1 75 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-kobylisy-havlinova/1794350172
12192,1790070620,"Nekvasilova, Praha 8 - Karlín",CZ,50.0966502819079,14.467664401694801,line,38.0,14900.0,CZK,Pronájem bytu 1+kk 38 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-karlin-nekvasilova/1790070620
12193,1791147100,"Husitská, Praha 3 - Žižkov",CZ,50.0867520706719,14.4469223370927,line,52.0,14000.0,CZK,Pronájem bytu 3+kk 52 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-zizkov-husitska/1791147100
12194,1793236828,"Vyšehradská, Praha 2 - Nové Město",CZ,50.07038170175061,14.418877059428599,line,52.0,16500.0,CZK,Pronájem bytu 2+kk 52 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-nove-mesto-vysehradska/1793236828
12195,1794030684,"Mezibranská, Praha 1 - Nové Město",CZ,50.0782864105785,14.429486456146,line,48.0,16000.0,CZK,Pronájem bytu 1+1 48 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+1/praha-nove-mesto-mezibranska/1794030684
12196,1794550876,"Úštěk - Kalovice, okres Litoměřice",CZ,50.558715577727604,14.4044568256274,point,80.0,9000.0,CZK,Pronájem bytu 3+1 80 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/ustek-kalovice-/1794550876
12197,1794707292,"Topolová, Milovice - Mladá",CZ,50.2356849580005,14.8611240380381,point,45.0,10500.0,CZK,Pronájem bytu 2+kk 45 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/milovice-mlada-topolova/1794707292
12198,1790467932,"Aloise Gavlase, Ostrava - Dubina",CZ,49.7761532555106,18.2551717253253,point,75.0,8900.0,CZK,Pronájem bytu 3+1 75 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/ostrava-dubina-aloise-gavlase/1790467932
12199,1793756252,"Baštecká, Opočno",CZ,50.267037655864,16.1152709357102,line,50.0,8500.0,CZK,Pronájem bytu 2+kk 50 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/opocno-opocno-bastecka/1793756252
12200,1794781020,"Na výšinách, Praha 7 - Bubeneč",CZ,50.10025,14.41849,point,90.0,18000.0,CZK,Pronájem bytu 3+kk 90 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-bubenec-na-vysinach/1794781020
12201,1795853404,"U Parku, Ostrava - Moravská Ostrava",CZ,49.8512688,18.285184899999997,point,70.0,11000.0,CZK,Pronájem bytu 3+1 70 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/ostrava-moravska-ostrava-u-parku/1795853404
12202,1795321692,"Nesvadbova, Praha 4 - Modřany",CZ,50.004589952909896,14.4111355474544,point,66.0,15000.0,CZK,Pronájem bytu 3+1 66 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-modrany-nesvadbova/1795321692
12203,1796804444,"Učňovská, Praha 9 - Hrdlořezy",CZ,50.09313579999999,14.5036297,point,50.0,19000.0,CZK,Pronájem bytu 2+kk 50 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-hrdlorezy-ucnovska/1796804444
12204,1797058396,"Vinecká, Mladá Boleslav - Čejetičky",CZ,50.4033699035645,14.8855695724487,point,135.0,20900.0,CZK,Pronájem bytu 5+1 135 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/5+1/mlada-boleslav-cejeticky-vinecka/1797058396
12205,1797422940,"Vřesová, Praha 8 - Troja",CZ,50.1268557609969,14.4328519320337,point,65.0,18000.0,CZK,Pronájem bytu 3+kk 65 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-troja-vresova/1797422940
12207,1797357404,"Libušinka, Prostějov",CZ,49.46841526287021,17.1125363812377,line,33.0,6900.0,CZK,Pronájem bytu 1+1 33 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+1/prostejov-prostejov-libusinka/1797357404
12211,1796239196,"Meisnerova, Chomutov",CZ,50.4571304758719,13.4124711817766,line,64.0,8000.0,CZK,Pronájem bytu 2+1 64 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/chomutov-chomutov-meisnerova/1796239196
12216,1796648028,"Domažlická, Plzeň - Skvrňany",CZ,49.741771697998,13.3451700210571,point,35.0,6500.0,CZK,Pronájem bytu 1+kk 35 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/plzen-skvrnany-domazlicka/1796648028
12219,1798131548,"Náměstí, Paskov",CZ,49.7341767862123,18.2916720980225,point,46.0,9500.0,CZK,Pronájem bytu 2+1 46 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/paskov-paskov-namesti/1798131548
12223,1798089820,"Mitušova, Ostrava - Hrabůvka",CZ,49.78746720270001,18.2533517203,point,34.0,7500.0,CZK,Pronájem bytu 1+1 34 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+1/ostrava-hrabuvka-mitusova/1798089820
12225,1797525340,"U zeměpisného ústavu, Praha 6 - Bubeneč",CZ,50.1032295227051,14.401599884033198,point,94.0,24900.0,CZK,Pronájem bytu 3+kk 94 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-bubenec-u-zemepisneho-ustavu/1797525340
12226,1793829980,"Ke Koulce, Praha 5 - Smíchov",CZ,50.062131522978,14.4041318271316,point,20.0,9400.0,CZK,Pronájem bytu 1+kk 20 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-smichov-ke-koulce/1793829980
12229,1799769948,"Nové náměstí, Praha 10 - Uhříněves",CZ,50.0311019642,14.598262857,point,60.0,14000.0,CZK,Pronájem bytu 2+kk 60 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-uhrineves-nove-namesti/1799769948
12232,1798717276,"Odlehlá, Brno - Ořešín",CZ,49.2769610658114,16.6092553829312,line,55.0,9000.0,CZK,Pronájem bytu 2+kk 55 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/brno-oresin-odlehla/1798717276
12233,1799966556,"Jana Masaryka, Praha 2 - Vinohrady",CZ,50.07230536310001,14.4404269817,point,60.0,19000.0,CZK,Pronájem bytu 2+1 60 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-vinohrady-jana-masaryka/1799966556
12236,1800445020,"Havanská, Praha 7 - Bubeneč",CZ,50.102009237290794,14.4187874466366,line,69.0,12900.0,CZK,Pronájem bytu 2+1 69 m² (Podkrovní),apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-bubenec-havanska/1800445020
12241,1802411100,"Cejl, Brno - Zábrdovice",CZ,49.1984656513,16.6206081907,point,43.0,9000.0,CZK,Pronájem bytu 2+kk 43 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/brno-zabrdovice-cejl/1802411100
12247,1801355100,"Libušská, Praha 4 - Libuš",CZ,49.990598807880104,14.4691884485392,line,50.0,14000.0,CZK,Pronájem bytu 2+kk 50 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-libus-libusska/1801355100
12249,1803706204,"K podjezdu, Praha 4 - Nusle",CZ,50.060559154136804,14.4505950989819,point,28.0,10990.0,CZK,Pronájem bytu 1+kk 28 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-nusle-k-podjezdu/1803706204
12251,1804554076,"Svatošových, Praha 9 - Vysočany",CZ,50.10791015625,14.5161895751953,point,72.0,17500.0,CZK,Pronájem bytu 3+kk 72 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-vysocany-svatosovych/1804554076
12255,1804848988,"Hořejší nábřeží, Praha 5 - Smíchov",CZ,50.071739196777294,14.4103202819824,point,149.0,38000.0,CZK,Pronájem bytu 4+1 149 m² (Mezonet),apartment,rent,https://www.sreality.cz/detail/pronajem/byt/4+1/praha-smichov-horejsi-nabrezi/1804848988
12256,1805032540,"Šumavská, Praha 2 - Vinohrady",CZ,50.07373127483629,14.4440972916401,point,35.0,13500.0,CZK,Pronájem bytu 1+kk 35 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-vinohrady-sumavska/1805032540
12258,1804828508,"Severní, Ostrov",CZ,50.3132668550029,12.949290181354199,point,56.0,10700.0,CZK,Pronájem bytu 2+1 56 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/ostrov-ostrov-severni/1804828508
12263,1805463388,"Trojanova, Praha 2 - Nové Město",CZ,50.074001312255895,14.4145002365112,point,45.0,26000.0,CZK,Pronájem bytu 1+1 45 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+1/praha-nove-mesto-trojanova/1805463388
12267,1805557596,"Laubova, Praha 3 - Vinohrady",CZ,50.0789605637653,14.450032002058801,line,135.0,92964.0,CZK,Pronájem bytu 4+kk 135 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-vinohrady-laubova/1805557596
12268,1805668188,"Jílovská, Praha 4 - Lhotka",CZ,50.0234407207659,14.434888368952,point,68.0,13000.0,CZK,Pronájem bytu 4+kk 68 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-lhotka-jilovska/1805668188
12271,1804062300,"Rokle - Hradec, okres Chomutov",CZ,50.36041744419029,13.314664637721501,polygon,67.0,7200.0,CZK,Pronájem bytu 2+1 67 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/rokle-hradec-/1804062300
12272,1807109980,"Sušilovo náměstí, Rousínov",CZ,49.2033444375,16.8824013278,point,42.0,8900.0,CZK,Pronájem bytu 1+1 42 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+1/rousinov-rousinov-susilovo-namesti/1807109980
12273,1806867548,"Jesenická, Plzeň - Bolevec",CZ,49.7785240949939,13.3746929983553,point,35.0,8200.0,CZK,Pronájem bytu 1+kk 35 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/plzen-bolevec-jesenicka/1806867548
12275,1806474332,"Královský vršek, Jihlava",CZ,49.407893490318784,15.5868731147386,point,34.0,7500.0,CZK,Pronájem bytu 1+1 34 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+1/jihlava-jihlava-kralovsky-vrsek/1806474332
12278,1794080604,"Brno - Lesná, okres Brno-město",CZ,49.2263286881569,16.6271209534887,polygon,54.0,13000.0,CZK,Pronájem bytu 2+1 54 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/brno-lesna-/1794080604
12282,1808031324,"Vítězná, Ostrava - Moravská Ostrava",CZ,49.847963713971005,18.2874908569037,line,131.0,39000.0,CZK,Pronájem bytu 4+1 131 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/4+1/ostrava-moravska-ostrava-vitezna/1808031324
12283,1808903260,"Jeřabinová, Praha 5 - Motol",CZ,50.0743825,14.358106666700001,point,85.0,20000.0,CZK,Pronájem bytu 3+kk 85 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-motol-jerabinova/1808903260
12285,1809923676,"V Horní Stromce, Praha 3 - Vinohrady",CZ,50.07670097008271,14.469261979370101,point,22.0,10500.0,CZK,Pronájem bytu 1+kk 22 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-vinohrady-v-horni-stromce/1809923676
12290,1809846108,"Musílkova, Praha 5 - Košíře",CZ,50.0685967958889,14.370658138073,point,68.0,17500.0,CZK,Pronájem bytu 2+1 68 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-kosire-musilkova/1809846108
12292,1809976924,"Thunovská, Praha 1 - Malá Strana",CZ,50.088985,14.401298,point,40.0,10000.0,CZK,Pronájem bytu 1+kk 40 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-mala-strana-thunovska/1809976924
12294,1810148444,"Freyova, Praha 9 - Vysočany",CZ,50.1053267676411,14.502150686722,point,33.0,10000.0,CZK,Pronájem bytu 1+kk 33 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-vysocany-freyova/1810148444
12295,1807609436,"náměstí Biskupa Bruna, Ostrava - Moravská Ostrava",CZ,49.8300821588,18.2873009773,point,65.0,22000.0,CZK,Pronájem bytu 2+kk 65 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/ostrava-moravska-ostrava-namesti-biskupa-bruna/1807609436
12296,1810190172,"Šimonova, Praha - Řepy",CZ,50.0666462723565,14.308520353747099,line,68.0,16000.0,CZK,Pronájem bytu 3+kk 68 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-repy-simonova/1810190172
12299,1808944988,"Vrchlického, Plzeň - Jižní Předměstí",CZ,49.734686988625604,13.3719059808306,point,71.0,11250.0,CZK,Pronájem bytu 3+kk 71 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/plzen-jizni-predmesti-vrchlickeho/1808944988
12300,1808383068,"Na výšinách, Praha 7 - Bubeneč",CZ,50.100235999999995,14.418420999999999,line,79.0,18000.0,CZK,Pronájem bytu 2+1 79 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-bubenec-na-vysinach/1808383068
12301,1808186460,"Konradova, Brno - Líšeň",CZ,49.207902794417286,16.6837553690995,line,42.0,13000.0,CZK,Pronájem bytu 2+kk 42 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/brno-lisen-konradova/1808186460
