,local_unique_id,address,Country,lat,lng,coordinate_type,living_area,price,currency,title,type,offer_type,url
23898,3516555100,"Soběchleby, okres Přerov",CZ,49.4788637935085,17.6515322379565,polygon,77.0,1490000.0,CZK,Prodej bytu 3+1 77 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/sobechleby-sobechleby-/3516555100
23899,3517160540,"Uralská, Liberec - Liberec III-Jeřáb",CZ,50.7576944228305,15.029141424617,line,64.0,3250000.0,CZK,Prodej bytu 2+kk 64 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/liberec-liberec-iii-jerab-uralska/3517160540
23902,3517685596,"Libertinova, Rakovník - Rakovník II",CZ,50.1068343078,13.721289343299999,point,29.0,1550000.0,CZK,Prodej bytu 1+kk 29 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/rakovnik-rakovnik-ii-libertinova/3517685596
23904,3516804700,Praha 5 - Smíchov,CZ,50.075308525311286,14.405656171915199,polygon,55.0,7345000.0,CZK,Prodej bytu 2+kk 55 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-/3516804700
23906,3518312284,"Evropská, Praha 6 - Dejvice",CZ,50.09918704499471,14.375071844632,point,85.0,7500000.0,CZK,Prodej bytu 3+1 85 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/praha-dejvice-evropska/3518312284
23907,3518603100,"Nad Štolami, Odolena Voda",CZ,50.233280181884794,14.414329528808599,point,101.0,4250000.0,CZK,Prodej bytu 3+kk 101 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/odolena-voda-odolena-voda-nad-stolami/3518603100
23909,3518365532,"Vysoká, Jablonec nad Nisou - Jablonecké Paseky",CZ,50.7324032890093,15.185475598327502,point,65.0,2750000.0,CZK,Prodej bytu 3+1 65 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/jablonec-nad-nisou-jablonecke-paseky-vysoka/3518365532
23913,3517402972,Praha 1 - Nové Město,CZ,50.0762900657347,14.4167285062604,polygon,38.0,7600000.0,CZK,Prodej bytu 2+kk 38 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-nove-mesto-/3517402972
23918,3519229788,"Arbesova, Slaný",CZ,50.2320023928648,14.0702113946782,line,33.0,2199900.0,CZK,Prodej bytu 1+kk 33 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/slany-slany-arbesova/3519229788
23920,3516739164,"Liberecká, Jablonec nad Nisou",CZ,50.7223898706308,15.1479976088131,line,64.0,2190000.0,CZK,Prodej bytu 2+1 64 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/jablonec-nad-nisou-jablonec-nad-nisou-liberecka/3516739164
23921,3519237980,"Urbánkova, Brno - Komín",CZ,49.225304444177894,16.5567166703703,line,60.0,4750000.0,CZK,Prodej bytu 3+kk 60 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/brno-komin-urbankova/3519237980
23922,3514014812,"Masná, Rakovník - Rakovník I",CZ,50.1049573847431,13.7315780976091,line,51.0,1660000.0,CZK,Prodej bytu 1+1 51 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+1/rakovnik-rakovnik-i-masna/3514014812
23923,3519323228,"Buchovcova, Praha 3 - Žižkov",CZ,50.090638794988394,14.4727926233094,point,43.0,4790000.0,CZK,Prodej bytu 2+kk 43 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zizkov-buchovcova/3519323228
23924,3520113756,"Doubravická, Teplice - Trnovany",CZ,50.643741456078786,13.860142962782,point,72.0,2100000.0,CZK,Prodej bytu 3+1 72 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/teplice-trnovany-doubravicka/3520113756
23928,3519438684,"U Potoka, Tursko",CZ,50.19232194444,14.325010555550001,point,79.0,4456000.0,CZK,Prodej bytu 2+kk 79 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/tursko-tursko-u-potoka/3519438684
23933,3521392476,"Litoltova, Třebíč - Horka-Domky",CZ,49.213021399999995,15.881855999999999,point,70.0,2500000.0,CZK,Prodej bytu 2+kk 70 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/trebic-horka-domky-litoltova/3521392476
23934,3519450972,"Dašice, okres Pardubice",CZ,50.026889000000004,15.902360999999999,point,80.0,2950000.0,CZK,Prodej bytu 3+kk 80 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/dasice--/3519450972
23935,3519549020,"Dlouhá, Praha 1 - Staré Město",CZ,50.0907934076756,14.426901044020696,point,126.0,18900000.0,CZK,Prodej bytu 3+kk 126 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-stare-mesto-dlouha/3519549020
23943,3521757020,"Sanderova, Praha 7 - Holešovice",CZ,50.104216,14.458691,point,170.0,22700000.0,CZK,Prodej bytu 5+kk 170 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-holesovice-sanderova/3521757020
23946,3522079836,"Ruská, Mariánské Lázně",CZ,49.968979,12.70147,point,70.0,2800000.0,CZK,Prodej bytu 2+1 70 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/marianske-lazne-marianske-lazne-ruska/3522079836
23950,3522317916,"Wassermannova, Praha - Hlubočepy",CZ,50.0285651348619,14.366739281582,line,44.0,5233432.0,CZK,Prodej bytu 2+kk 44 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-hlubocepy-wassermannova/3522317916
23951,3523898972,"Jabloňová, Praha 10 - Záběhlice",CZ,50.05615351,14.505234133499998,point,25.0,2790000.0,CZK,Prodej bytu 1+kk 25 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-zabehlice-jablonova/3523898972
23953,3522870364,"Kotkova, Znojmo",CZ,48.8487848875911,16.058578813049902,line,76.0,3971272.0,CZK,Prodej bytu 2+kk 76 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/znojmo-znojmo-kotkova/3522870364
23955,3524701276,"Jana Drdy, Příbram - Příbram VII",CZ,49.67581697679629,13.9866298666712,point,43.0,1690000.0,CZK,Prodej bytu 2+1 43 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/pribram-pribram-vii-jana-drdy/3524701276
23956,3524107356,"Novodvorská, Praha 4 - Braník",CZ,50.024940828592605,14.435986003115303,point,75.0,4950000.0,CZK,Prodej bytu 3+1 75 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/praha-branik-novodvorska/3524107356
23957,3523923548,"Mezilehlá, Praha 9 - Hrdlořezy",CZ,50.094986,14.508914,point,58.0,7331000.0,CZK,Prodej bytu 2+kk 58 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-hrdlorezy-mezilehla/3523923548
23962,3525098588,"5. května, Česká Lípa",CZ,50.6783333,14.537219,point,54.0,2199000.0,CZK,Prodej bytu 3+kk 54 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/ceska-lipa-ceska-lipa-5--kvetna/3525098588
23966,3525140316,"Wolkerova, Olomouc",CZ,49.5863037,17.243499800000002,point,65.0,3541911.0,CZK,Prodej bytu 2+kk 65 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/olomouc-olomouc-wolkerova/3525140316
23967,3526143068,"Šárecká, Praha 6 - Dejvice",CZ,50.110654,14.378357999999999,point,69.0,6750000.0,CZK,Prodej bytu 3+kk 69 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-dejvice-sarecka/3526143068
23970,3523387228,"Holýšov, okres Domažlice",CZ,49.593610806936,13.101293460657802,polygon,62.0,2190000.0,CZK,Prodej bytu 2+kk 62 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/holysov--/3523387228
23972,3526880860,"Foersterova, Karlovy Vary",CZ,50.234262655131594,12.8718341318629,line,66.0,2625000.0,CZK,Prodej bytu 2+1 66 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/karlovy-vary-karlovy-vary-foersterova/3526880860
23977,3527491164,"Pivcova, Praha 5 - Hlubočepy",CZ,50.0313528472363,14.373391255051901,point,85.0,5170000.0,CZK,Prodej bytu 3+1 85 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/praha-hlubocepy-pivcova/3527491164
23979,3527781468,"Ke Kapslovně, Praha 3 - Žižkov",CZ,50.0850473548981,14.469276653348599,point,125.0,11490000.0,CZK,Prodej bytu 3+kk 125 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zizkov-ke-kapslovne/3527781468
23980,3528527452,"Rokycanova, Olomouc - Nové Sady",CZ,49.5837357461825,17.257707873788398,line,180.0,10500000.0,CZK,Prodej bytu 3+kk 180 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/olomouc-nove-sady-rokycanova/3528527452
23986,3530878556,"Veslařská, Brno - Pisárky",CZ,49.193677825612106,16.5659403306891,point,55.0,4987500.0,CZK,Prodej bytu 2+kk 55 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/brno-pisarky-veslarska/3530878556
23988,3524222812,"Rakovecká, Brno - Bystrc",CZ,49.251855909894,16.4814171853722,line,136.0,10950000.0,CZK,Prodej bytu 4+kk 136 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/brno-bystrc-rakovecka/3524222812
23994,3529944924,"České Budějovice - České Budějovice 3, okres České Budějovice",CZ,48.989008768355895,14.4681038831391,polygon,76.0,4190000.0,CZK,Prodej bytu 3+kk 76 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/ceske-budejovice-ceske-budejovice-3-/3529944924
23995,3531509596,"Zámecké náměstí, Velká Bystřice",CZ,49.59405760681401,17.35797332329,point,220.0,5900000.0,CZK,Prodej bytu atypické 220 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/atypicky/velka-bystrice-velka-bystrice-zamecke-namesti/3531509596
23996,3532533340,"Mladých Běchovic, Praha 9 - Běchovice",CZ,50.0819566667,14.615193611099999,point,65.0,4450000.0,CZK,Prodej bytu 2+kk 65 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-bechovice-mladych-bechovic/3532533340
23997,3532332636,"Lipno nad Vltavou, okres Český Krumlov",CZ,48.64011562870221,14.226756986078401,point,78.0,4850000.0,CZK,Prodej bytu 2+kk 78 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/lipno-nad-vltavou-lipno-nad-vltavou-/3532332636
23998,3531181148,"Dubinská, Pardubice - Studánka",CZ,50.0439888037477,15.814405504811099,point,55.0,3420000.0,CZK,Prodej bytu 2+kk 55 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/pardubice-studanka-dubinska/3531181148
23999,3532877404,"Franze Kafky, Mariánské Lázně - Úšovice",CZ,49.94801,12.706177,point,72.0,1790000.0,CZK,Prodej bytu 2+1 72 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/marianske-lazne-usovice-franze-kafky/3532877404
24001,3531886428,"Hasičská, Ostrava - Hrabůvka",CZ,49.7921672388947,18.2624017842662,line,53.0,2332600.0,CZK,Prodej bytu 2+kk 53 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/ostrava-hrabuvka-hasicska/3531886428
24002,3533921884,"V Konírnách, Milovice",CZ,50.2298029416345,14.8732519509107,point,108.0,4190000.0,CZK,Prodej bytu 3+kk 108 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/milovice-milovice-v-konirnach/3533921884
24007,3532902236,"U Kopečku, Tuchoměřice",CZ,50.126130213126004,14.269978979262099,line,92.0,7890000.0,CZK,Prodej bytu 4+kk 92 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/tuchomerice-tuchomerice-u-kopecku/3532902236
24008,3533282396,"Štefánikova, Zlín",CZ,49.224537151779096,17.683462732896302,line,38.0,2530000.0,CZK,Prodej bytu 2+kk 38 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/zlin-zlin-stefanikova/3533282396
24009,3533356124,"Amforová, Praha 5 - Stodůlky",CZ,50.0435668949523,14.327398485216,point,82.0,6100000.0,CZK,Prodej bytu 3+kk 82 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-stodulky-amforova/3533356124
24010,3531296604,"S. K. Neumanna, Pardubice - Zelené Předměstí",CZ,50.02477664174379,15.7787300210892,line,66.0,2999000.0,CZK,Prodej bytu 3+1 66 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/pardubice-zelene-predmesti-s--k--neumanna/3531296604
24011,3531091548,"Plzeňská, Praha 5 - Košíře",CZ,50.06983899094421,14.3666511183928,line,92.0,8190000.0,CZK,Prodej bytu 3+kk 92 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-kosire-plzenska/3531091548
24013,3533085788,"Bystřice - Líšno, okres Benešov",CZ,49.734405998045,14.687505677681198,polygon,69.0,2190000.0,CZK,Prodej bytu 2+1 69 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/bystrice-lisno-/3533085788
24014,3532525404,"Vítkovice, okres Semily",CZ,50.684966077,15.5243227528,polygon,67.0,4822000.0,CZK,Prodej bytu atypické 67 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/atypicky/vitkovice--/3532525404
24016,3534561116,"Schoellerova, Praha 9 - Čakovice",CZ,50.1579631178707,14.523224880480402,point,93.0,6690000.0,CZK,Prodej bytu 3+kk 93 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-cakovice-schoellerova/3534561116
24017,3535277916,"Makarska, Chorvatsko",CZ,43.2937812805176,17.021520614624,point,90.0,4879800.0,CZK,Prodej bytu 4+kk 90 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/makarska--/3535277916
24018,3533254236,"Komenského náměstí, Ivančice",CZ,49.1026569466088,16.378696435150598,line,82.0,4890000.0,CZK,Prodej bytu 3+kk 82 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/ivancice-ivancice-komenskeho-namesti/3533254236
24020,3534442332,"Hasičská, Ostrava - Hrabůvka",CZ,49.7921672388947,18.2624017842662,line,78.0,3557500.0,CZK,Prodej bytu 3+kk 78 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/ostrava-hrabuvka-hasicska/3534442332
24021,3532865116,"Třída Míru, Beroun - Beroun-Město",CZ,49.957148094419786,14.0518914551422,line,55.0,3500000.0,CZK,Prodej bytu 2+1 55 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/beroun-beroun-mesto-trida-miru/3532865116
24026,3535560540,"Jateční, Karlovy Vary",CZ,50.234718227043295,12.8724367144841,line,152.0,7800000.0,CZK,Prodej bytu 3+kk 152 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/karlovy-vary-karlovy-vary-jatecni/3535560540
24029,3539783516,"Na Zámyšli, Praha 5 - Košíře",CZ,50.0695237977622,14.374152355685695,line,35.0,4970000.0,CZK,Prodej bytu 1+kk 35 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-kosire-na-zamysli/3539783516
24031,3536678748,"České Budějovice - České Budějovice 2, okres České Budějovice",CZ,48.9962094264976,14.452439923425601,polygon,72.0,4441000.0,CZK,Prodej bytu 3+kk 72 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/ceske-budejovice-ceske-budejovice-2-/3536678748
24035,3535150684,"Krupá, okres Rakovník",CZ,50.174848853099,13.731576023267698,polygon,64.0,2099000.0,CZK,Prodej bytu 3+kk 64 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/krupa-krupa-/3535150684
24036,3537198940,"Čs. armády, Hlučín",CZ,49.904986068183604,18.1915977864237,point,61.0,1690000.0,CZK,Prodej bytu 3+1 61 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/hlucin-hlucin-cs--armady/3537198940
24039,3534319196,"Turkova, Týniště nad Orlicí",CZ,50.1490110414008,16.0711505285112,point,52.0,2400000.0,CZK,Prodej bytu 2+kk 52 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/tyniste-nad-orlici-tyniste-nad-orlici-turkova/3534319196
24040,3529744220,"Stříbro, okres Tachov",CZ,49.7529375605469,13.004091804496,polygon,78.0,2590000.0,CZK,Prodej bytu 3+1 78 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/stribro--/3529744220
24046,3541810268,"Dolnokubínská, Pelhřimov",CZ,49.4350645884412,15.211595487323699,line,60.0,1990000.0,CZK,Prodej bytu 2+1 60 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/pelhrimov-pelhrimov-dolnokubinska/3541810268
24048,3542036060,"Italská, Praha 2 - Vinohrady",CZ,50.0767337309,14.4355256399,point,72.0,9750000.0,CZK,Prodej bytu 2+kk 72 m² (Mezonet),apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vinohrady-italska/3542036060
24050,3541937244,"Seifertova, Ústí nad Labem - Neštěmice",CZ,50.6745665919987,14.1070574900755,point,57.0,1020000.0,CZK,Prodej bytu 2+1 57 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/usti-nad-labem-nestemice-seifertova/3541937244
24052,3542175580,"Žižkova, Jihlava",CZ,49.3945930363016,15.580808947692098,point,70.0,2800000.0,CZK,Prodej bytu 3+1 70 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/jihlava-jihlava-zizkova/3542175580
24056,3542687324,"Třebízského, Slaný",CZ,50.232307399999996,14.082638699999999,point,112.0,5115131.0,CZK,Prodej bytu 3+kk 112 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/slany-slany-trebizskeho/3542687324
24060,3542023772,"Rochovská, Praha 9 - Hloubětín",CZ,50.1052204385341,14.5479498443335,line,42.0,3900000.0,CZK,Prodej bytu 2+kk 42 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-hloubetin-rochovska/3542023772
24061,3543387740,"Nad vodovodem, Praha 10 - Strašnice",CZ,50.080887643403905,14.4862746870595,point,76.0,8672063.0,CZK,Prodej bytu 3+kk 76 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-strasnice-nad-vodovodem/3543387740
24064,3542937180,"Pitterova, Praha 3 - Žižkov",CZ,50.085201,14.4655,point,173.0,11500000.0,CZK,Prodej bytu 3+kk 173 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zizkov-pitterova/3542937180
24066,3541708380,Praha 5 - Smíchov,CZ,50.0753085253112,14.405656171915199,polygon,45.0,4990000.0,CZK,Prodej bytu 2+kk 45 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-/3541708380
24068,3542732636,"Bochovská, Praha 5 - Jinonice",CZ,50.052837912826604,14.3657943222548,line,74.0,6500000.0,CZK,Prodej bytu 3+1 74 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/praha-jinonice-bochovska/3542732636
24069,3543936604,"Na Valentince, Praha 5 - Smíchov",CZ,50.0674447392886,14.407872414416401,point,85.0,10106442.0,CZK,Prodej bytu 3+kk 85 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-na-valentince/3543936604
24070,3542625884,"Žežická, Ústí nad Labem - Krásné Březno",CZ,50.6710494964989,14.0759714778635,point,71.0,1799000.0,CZK,Prodej bytu 3+1 71 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/usti-nad-labem-krasne-brezno-zezicka/3542625884
24072,3541344092,"Lounských, Praha 4 - Nusle",CZ,50.059630257284695,14.4356629772886,point,53.0,4200000.0,CZK,Prodej bytu 2+kk 53 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-nusle-lounskych/3541344092
24074,3544203100,"Kollárova, Písek - Budějovické Předměstí",CZ,49.312089,14.150269,point,53.0,1790000.0,CZK,Prodej bytu 2+1 53 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/pisek-budejovicke-predmesti-kollarova/3544203100
24075,3536338524,"Zeyerova, Karlovy Vary",CZ,50.23033184594661,12.869513439229502,line,143.0,7200000.0,CZK,Prodej bytu 4+kk 143 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/karlovy-vary-karlovy-vary-zeyerova/3536338524
24077,3540528988,"Kosmonautů, Jindřichův Hradec - Jindřichův Hradec V",CZ,49.133354726421004,15.000580759844999,point,76.0,2350000.0,CZK,Prodej bytu 3+1 76 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/jindrichuv-hradec-jindrichuv-hradec-v-kosmonautu/3540528988
24084,3544923740,"Komenského, Vrchlabí",CZ,50.6183189025689,15.6097453602378,point,43.0,3390000.0,CZK,Prodej bytu 3+kk 43 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/vrchlabi-vrchlabi-komenskeho/3544923740
24086,3544932188,"Výškovická, Ostrava - Zábřeh",CZ,49.7915578445292,18.2274043164611,point,70.0,2450000.0,CZK,Prodej bytu 4+1 70 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+1/ostrava-zabreh-vyskovicka/3544932188
24088,3540598364,"Černodolská, Praha 9 - Dolní Počernice",CZ,50.08339162458471,14.575870228539,line,57.0,5337060.0,CZK,Prodej bytu 2+kk 57 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-dolni-pocernice-cernodolska/3540598364
24089,3545059164,"Děkanská vinice I, Praha 4 - Nusle",CZ,50.0555872825687,14.4338092087808,point,55.0,6399999.0,CZK,Prodej bytu 2+kk 55 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-nusle-dekanska-vinice-i/3545059164
24091,3548598108,"Dramalj, Chorvatsko",CZ,45.1904549980286,14.6731967937689,point,102.0,4771360.0,CZK,Prodej bytu atypické 102 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/atypicky/dramalj--/3548598108
24094,3547131484,"Čechova, Kralupy nad Vltavou",CZ,50.2402700061832,14.2965141121522,line,138.0,5390000.0,CZK,Prodej bytu atypické 138 m² (Podkrovní),apartment,sale,https://www.sreality.cz/detail/prodej/byt/atypicky/kralupy-nad-vltavou--cechova/3547131484
24095,3548556380,"Betlémská, Praha 1 - Staré Město",CZ,50.0838203430176,14.4151296615601,point,50.0,9990000.0,CZK,Prodej bytu 3+kk 50 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-stare-mesto-betlemska/3548556380
24098,3548565084,"Čerpadlová, Praha 9 - Vysočany",CZ,50.10077800000001,14.506194,point,113.0,10700000.0,CZK,Prodej bytu 4+kk 113 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-vysocany-cerpadlova/3548565084
24100,3547541084,"Jeseniova, Praha 3 - Žižkov",CZ,50.088613936421204,14.4699557449683,line,48.0,5100000.0,CZK,Prodej bytu 1+1 48 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+1/praha-zizkov-jeseniova/3547541084
24106,3548872540,"Veletržní, Praha 7 - Bubeneč",CZ,50.100690277770006,14.42435833333,point,208.0,13500000.0,CZK,Prodej bytu atypické 208 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/atypicky/praha-bubenec-veletrzni/3548872540
24108,3549613660,"Nad Plovárnou, Jihlava",CZ,49.388391368849,15.6003861018544,point,100.0,3990000.0,CZK,Prodej bytu 3+1 100 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/jihlava-jihlava-nad-plovarnou/3549613660
24113,3550121052,"Vackova, Praha 5 - Stodůlky",CZ,50.04499439999999,14.314330100000001,point,32.0,3200000.0,CZK,Prodej bytu 1+kk 32 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-stodulky-vackova/3550121052
24115,3549843036,"Slávy Horníka, Praha 5 - Košíře",CZ,50.068211826896295,14.368595526668,line,96.0,7500000.0,CZK,Prodej bytu 2+kk 96 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-kosire-slavy-hornika/3549843036
24118,3549675356,"Náměstí Benedikta Rejta, Louny",CZ,50.35824562901689,13.7864779386305,line,65.0,1750000.0,CZK,Prodej bytu 3+1 65 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/louny-louny-namesti-benedikta-rejta/3549675356
24122,3548294236,"Ostravská, Hlučín",CZ,49.896457910781706,18.191441082308398,line,93.0,1750000.0,CZK,Prodej bytu 3+1 93 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/hlucin-hlucin-ostravska/3548294236
24125,3548765788,"Horoměřice, okres Praha-západ",CZ,50.13172710224259,14.338785628657,polygon,62.0,4540200.0,CZK,Prodej bytu 2+kk 62 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/horomerice--/3548765788
24130,3550920540,"Stavbařů, Strakonice - Strakonice II",CZ,49.256350415651205,13.912233864253302,line,29.0,1235000.0,CZK,Prodej bytu 1+kk 29 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/strakonice-strakonice-ii-stavbaru/3550920540
24132,3551439964,"Benediktská, Praha 1 - Staré Město",CZ,50.09001886028279,14.4271367314659,point,83.0,11890000.0,CZK,Prodej bytu 3+1 83 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/praha-stare-mesto-benediktska/3551439964
24136,3544620124,"Olomouc, okres Olomouc",CZ,49.593868693598786,17.2508705732619,polygon,65.0,3427120.0,CZK,Prodej bytu 2+kk 65 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/olomouc--/3544620124
24137,3552243548,"Výhon, Přísnotice",CZ,49.001904100000004,16.6150659,point,224.0,4997345.0,CZK,Prodej bytu 4+kk 224 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/prisnotice-prisnotice-vyhon/3552243548
24139,3551149916,"Rohanské nábřeží, Praha - Karlín",CZ,50.0953630082192,14.453579733564,line,87.0,12068000.0,CZK,Prodej bytu 3+kk 87 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-karlin-rohanske-nabrezi/3551149916
24141,3550428764,"Havlíčkova, Jičín - Valdické Předměstí",CZ,50.43830319511721,15.356884923125305,point,78.0,4225000.0,CZK,Prodej bytu 3+kk 78 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/jicin-valdicke-predmesti-havlickova/3550428764
24143,3553427036,"Národní třída, Hodonín",CZ,48.853174417872495,17.125596324194802,point,199.0,7796000.0,CZK,Prodej bytu 3+1 199 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/hodonin-hodonin-narodni-trida/3553427036
24145,3552370268,"Jiráskova, Unhošť",CZ,50.087000863595,14.1357178890516,point,99.0,6434820.0,CZK,Prodej bytu 4+kk 99 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/unhost-unhost-jiraskova/3552370268
24148,3552272220,"Blachutova, Praha 9 - Čakovice",CZ,50.15737070000001,14.518356400000002,point,88.0,6790000.0,CZK,Prodej bytu 3+kk 88 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-cakovice-blachutova/3552272220
